id,name,brand_name,category_name,sub_category_name,slug,thumb_image,qty,sku,price,offer_price,offer_start_price,offer_end_price,product_type,status,is_approved,short_description,long_description,seo_title,seo_description,created_at
203,"Apple iPad Mini 6 Tablet",Apple,"Mobile Phones",Tablet,apple-ipad-mini-6-tablet,"uploads/2026-03-14_1773516979_69b5b8b377cf7_Apple iPad Mini 6 Tablet.jpeg",50,APP-TAB-045,499,459,2026-03-08,2026-03-29,top,1,1,"<b>Apple iPad Mini 6 Tablet</b><p>Compact tablet designed for portability, reading, and casual productivity.</p>","<b>Apple iPad Mini 6 Tablet</b><p>This small form tablet offers excellent portability and strong Apple ecosystem integration for browsing, note taking, and travel convenience.</p><p>A great tablet option for users who prefer compact devices.</p>","Apple iPad Mini 6 Tablet","Shop Apple iPad Mini 6 Tablet with compact design and reliable everyday performance.","2026-03-14 13:36:36"
205,"Apple iPad Pro 13 Inch Tablet",Apple,"Mobile Phones",Tablet,apple-ipad-pro-13-inch-tablet,"uploads/2026-03-14_1773517005_69b5b8cdbd628_Apple iPad Pro 11 Inch Tablet.jpg",35,APP-TAB-047,1199,1129,2026-03-08,2026-03-29,best,1,1,"<b>Apple iPad Pro 13 Inch Tablet</b><p>Large premium tablet designed for professional productivity and immersive display experience.</p>","<b>Apple iPad Pro 13 Inch Tablet</b><p>This tablet features a large display and powerful hardware suitable for advanced creative work, productivity applications, and multimedia editing.</p><p>A flagship Apple tablet for demanding professional users.</p>","Apple iPad Pro 13 Inch Tablet","Shop Apple iPad Pro 13 Inch Tablet with powerful performance and large professional display.","2026-03-14 13:36:36"
206,"Samsung Galaxy Tab S10 Tablet",Samsung,"Mobile Phones",Tablet,samsung-galaxy-tab-s10-tablet,"uploads/2026-03-14_1773517492_69b5bab4ec214_Samsung Galaxy Tab S10 Tablet.jpeg",60,SAM-TAB-048,799,749,2026-03-08,2026-03-29,featured,1,1,"<b>Samsung Galaxy Tab S10 Tablet</b><p>Modern Android tablet designed for productivity and multimedia entertainment.</p>","<b>Samsung Galaxy Tab S10 Tablet</b><p>This tablet offers a bright display, responsive performance, and smooth Android multitasking capability.</p><p>A versatile Samsung tablet for everyday productivity and entertainment.</p>","Samsung Galaxy Tab S10 Tablet","Shop Samsung Galaxy Tab S10 Tablet with powerful performance and premium display.","2026-03-14 13:36:36"
207,"Samsung Galaxy Tab S10 Plus Tablet",Samsung,"Mobile Phones",Tablet,samsung-galaxy-tab-s10-plus-tablet,"uploads/2026-03-14_1773517516_69b5bacc53a60_Samsung Galaxy Tab S10 Tablet.jpg",55,SAM-TAB-049,999,949,2026-03-08,2026-03-29,best,1,1,"<b>Samsung Galaxy Tab S10 Plus Tablet</b><p>Large display tablet designed for multitasking and immersive entertainment.</p>","<b>Samsung Galaxy Tab S10 Plus Tablet</b><p>This tablet features a large high resolution display suitable for streaming, productivity tasks, and creative workflows.</p><p>A strong Samsung tablet for advanced daily use.</p>","Samsung Galaxy Tab S10 Plus Tablet","Buy Samsung Galaxy Tab S10 Plus Tablet with premium performance and large display.","2026-03-14 13:36:36"
208,"Samsung Galaxy Tab S9 FE Tablet",Samsung,"Mobile Phones",Tablet,samsung-galaxy-tab-s9-fe-tablet,"uploads/2026-03-14_1773517528_69b5bad86dd2a_Samsung Galaxy Tab S9 FE Tablet.webp",70,SAM-TAB-050,549,509,2026-03-08,2026-03-29,top,1,1,"<b>Samsung Galaxy Tab S9 FE Tablet</b><p>Fan edition tablet designed for reliable performance and everyday tasks.</p>","<b>Samsung Galaxy Tab S9 FE Tablet</b><p>This tablet offers balanced performance and a comfortable viewing experience suitable for study, browsing, and media consumption.</p><p>A practical Samsung tablet for daily digital activities.</p>","Samsung Galaxy Tab S9 FE Tablet","Shop Samsung Galaxy Tab S9 FE Tablet for everyday productivity and entertainment.","2026-03-14 13:36:36"
209,"Samsung Galaxy Tab A10 Tablet",Samsung,"Mobile Phones",Tablet,samsung-galaxy-tab-a10-tablet,"uploads/2026-03-14_1773517551_69b5baefad524_Samsung Galaxy Tab A10 Tablet.jpg",85,SAM-TAB-051,249,219,2026-03-08,2026-03-29,top,1,1,"<b>Samsung Galaxy Tab A10 Tablet</b><p>Affordable tablet designed for casual browsing and everyday digital use.</p>","<b>Samsung Galaxy Tab A10 Tablet</b><p>This tablet offers practical performance suitable for reading, streaming, browsing, and light productivity tasks.</p><p>A budget friendly Samsung tablet for daily use.</p>","Samsung Galaxy Tab A10 Tablet","Buy Samsung Galaxy Tab A9 Tablet for simple and reliable everyday tablet use.","2026-03-14 13:36:36"
210,"Samsung Galaxy Tab S8 Ultra Tablet",Samsung,"Mobile Phones",Tablet,samsung-galaxy-tab-s8-ultra-tablet,"uploads/2026-03-14_1773517577_69b5bb0947ede_Samsung Galaxy Tab S8 Ultra Tablet.jpg",40,SAM-TAB-052,1099,1039,2026-03-08,2026-03-29,best,1,1,"<b>Samsung Galaxy Tab S8 Ultra Tablet</b><p>High end Samsung tablet designed for creative professionals and advanced multitasking.</p>","<b>Samsung Galaxy Tab S8 Ultra Tablet</b><p>This flagship tablet offers a massive display, strong performance, and advanced multitasking capabilities for professional productivity and multimedia creation.</p><p>A powerful device for users who want a premium Android tablet experience.</p>","Samsung Galaxy Tab S8 Ultra Tablet","Shop Samsung Galaxy Tab S8 Ultra Tablet with flagship performance and ultra large display.","2026-03-14 13:36:36"
211,"Apple Watch Series 9 GPS Smartwatch",Apple,Electronics,"Smart Watch",apple-watch-series-9-gps-smartwatch,"uploads/2026-03-14_1773517598_69b5bb1ed01d3_Apple Watch Series 9 GPS Smartwatch.jpg",60,APP-SMT-053,399,369,2026-03-08,2026-03-29,featured,1,1,"<b>Apple Watch Series 9 GPS Smartwatch</b><p>Advanced smartwatch designed for fitness tracking, notifications, and seamless Apple ecosystem integration.</p>","<b>Apple Watch Series 9 GPS Smartwatch</b><p>This smartwatch offers accurate health tracking, activity monitoring, and smooth connectivity with Apple devices. It is suitable for fitness enthusiasts and everyday productivity.</p><p>A powerful smartwatch for modern daily lifestyles.</p>","Apple Watch Series 9 GPS Smartwatch","Buy Apple Watch Series 9 GPS Smartwatch for fitness tracking and smart notifications.","2026-03-14 13:53:52"
212,"Apple Watch Series 9 Cellular Smartwatch",Apple,Electronics,"Smart Watch",apple-watch-series-9-cellular-smartwatch,"uploads/2026-03-14_1773517670_69b5bb663d9c3_Apple Watch Series 9 Cellular Smartwatch.webp",50,APP-SMT-054,499,459,2026-03-08,2026-03-29,best,1,1,"<b>Apple Watch Series 9 Cellular Smartwatch</b><p>Premium smartwatch with independent cellular connectivity.</p>","<b>Apple Watch Series 9 Cellular Smartwatch</b><p>This smartwatch enables calling, messaging, and streaming without needing a nearby phone. Ideal for active lifestyles and fitness tracking.</p>","Apple Watch Series 9 Cellular Smartwatch","Shop Apple Watch Series 9 Cellular Smartwatch with advanced connectivity.","2026-03-14 13:53:52"
213,"Apple Watch Ultra 2 Smartwatch",Apple,Electronics,"Smart Watch",apple-watch-ultra-2-smartwatch,"uploads/2026-03-14_1773517696_69b5bb80714bb_Apple Watch Ultra 2 Smartwatch.jpg",35,APP-SMT-055,799,749,2026-03-08,2026-03-29,best,1,1,"<b>Apple Watch Ultra 2 Smartwatch</b><p>Rugged premium smartwatch designed for outdoor sports and extreme conditions.</p>","<b>Apple Watch Ultra 2 Smartwatch</b><p>This smartwatch offers long battery life, GPS accuracy, and durable construction for hiking, diving, and adventure activities.</p>","Apple Watch Ultra 2 Smartwatch","Shop Apple Watch Ultra 2 for adventure and outdoor performance.","2026-03-14 13:53:52"
214,"Apple Watch SE 2nd Generation Smartwatch",Apple,Electronics,"Smart Watch",apple-watch-se-2nd-generation-smartwatch,"uploads/2026-03-14_1773517723_69b5bb9bd45f2_Apple Watch SE 2nd Generation Smartwatch.jpg",70,APP-SMT-056,249,219,2026-03-08,2026-03-29,top,1,1,"<b>Apple Watch SE 2nd Generation Smartwatch</b><p>Affordable smartwatch with essential Apple fitness features.</p>","<b>Apple Watch SE 2nd Generation Smartwatch</b><p>This smartwatch delivers reliable activity tracking, notifications, and Apple ecosystem integration at an accessible price point.</p>","Apple Watch SE 2nd Generation Smartwatch","Buy Apple Watch SE 2nd Generation for affordable smart fitness tracking.","2026-03-14 13:53:52"
215,"Apple Watch Series 8 Smartwatch",Apple,Electronics,"Smart Watch",apple-watch-series-8-smartwatch,"uploads/2026-03-14_1773517753_69b5bbb9eff98_Apple Watch Series 8 Smartwatch.jpg",55,APP-SMT-057,429,389,2026-03-08,2026-03-29,featured,1,1,"<b>Apple Watch Series 8 Smartwatch</b><p>Reliable smartwatch designed for health monitoring and daily productivity.</p>","<b>Apple Watch Series 8 Smartwatch</b><p>This smartwatch offers advanced health features including heart monitoring, sleep tracking, and seamless integration with Apple devices.</p>","Apple Watch Series 8 Smartwatch","Shop Apple Watch Series 8 Smartwatch with powerful health monitoring features.","2026-03-14 13:53:52"
216,"Samsung Galaxy Watch 6 Smartwatch",Samsung,Electronics,"Smart Watch",samsung-galaxy-watch-6-smartwatch,"uploads/2026-03-14_1773517792_69b5bbe0c295e_Samsung Galaxy Watch 6 Smartwatch.jpg",65,SAM-SMT-058,329,299,2026-03-08,2026-03-29,featured,1,1,"<b>Samsung Galaxy Watch 6 Smartwatch</b><p>Modern smartwatch with advanced fitness tracking and smooth performance.</p>","<b>Samsung Galaxy Watch 6 Smartwatch</b><p>This smartwatch provides health monitoring, sleep tracking, and smart notifications for Android users.</p>","Samsung Galaxy Watch 6 Smartwatch","Buy Samsung Galaxy Watch 6 with advanced fitness tracking.","2026-03-14 13:53:52"
217,"Samsung Galaxy Watch 6 Classic Smartwatch",Samsung,Electronics,"Smart Watch",samsung-galaxy-watch-6-classic-smartwatch,"uploads/2026-03-14_1773517833_69b5bc09d6ae6_Samsung Galaxy Watch 6 Classic Smartwatch.jpeg",55,SAM-SMT-059,399,359,2026-03-08,2026-03-29,best,1,1,"<b>Samsung Galaxy Watch 6 Classic Smartwatch</b><p>Premium smartwatch with rotating bezel and elegant design.</p>","<b>Samsung Galaxy Watch 6 Classic Smartwatch</b><p>This smartwatch combines traditional watch styling with modern fitness and health tracking features.</p>","Samsung Galaxy Watch 6 Classic Smartwatch","Shop Samsung Galaxy Watch 6 Classic with rotating bezel design.","2026-03-14 13:53:52"
218,"Samsung Galaxy Watch 5 Pro Smartwatch",Samsung,Electronics,"Smart Watch",samsung-galaxy-watch-5-pro-smartwatch,"uploads/2026-03-14_1773517877_69b5bc351c1f5_Samsung Galaxy Watch 5 Pro Smartwatch.jpg",45,SAM-SMT-060,449,409,2026-03-08,2026-03-29,best,1,1,"<b>Samsung Galaxy Watch 5 Pro Smartwatch</b><p>Durable smartwatch built for outdoor fitness and adventure tracking.</p>","<b>Samsung Galaxy Watch 5 Pro Smartwatch</b><p>This smartwatch offers extended battery life, GPS tracking, and advanced health features for active lifestyles.</p>","Samsung Galaxy Watch 5 Pro Smartwatch","Buy Samsung Galaxy Watch 5 Pro for outdoor fitness tracking.","2026-03-14 13:53:52"
219,"Samsung Galaxy Watch FE Smartwatch",Samsung,Electronics,"Smart Watch",samsung-galaxy-watch-fe-smartwatch,"uploads/2026-03-14_1773517920_69b5bc60473d2_Samsung Galaxy Watch FE Smartwatch.webp",70,SAM-SMT-061,199,179,2026-03-08,2026-03-29,top,1,1,"<b>Samsung Galaxy Watch FE Smartwatch</b><p>Affordable smartwatch designed for everyday fitness monitoring.</p>","<b>Samsung Galaxy Watch FE Smartwatch</b><p>This smartwatch provides essential activity tracking and smart notifications for daily convenience.</p>","Samsung Galaxy Watch FE Smartwatch","Shop Samsung Galaxy Watch FE with essential smart features.","2026-03-14 13:53:52"
220,"Samsung Galaxy Watch 4 Smartwatch",Samsung,Electronics,"Smart Watch",samsung-galaxy-watch-4-smartwatch,"uploads/2026-03-14_1773517950_69b5bc7e8e130_Samsung Galaxy Watch 4 Smartwatch.jpg",80,SAM-SMT-062,249,219,2026-03-08,2026-03-29,top,1,1,"<b>Samsung Galaxy Watch 4 Smartwatch</b><p>Reliable smartwatch with strong health monitoring features.</p>","<b>Samsung Galaxy Watch 4 Smartwatch</b><p>This smartwatch provides body composition tracking, heart monitoring, and everyday smart connectivity.</p>","Samsung Galaxy Watch 4 Smartwatch","Buy Samsung Galaxy Watch 4 with powerful health tracking features.","2026-03-14 13:53:52"
221,"Xiaomi Watch S1 Smartwatch",Xiaomi,Electronics,"Smart Watch",xiaomi-watch-s1-smartwatch,"uploads/2026-03-14_1773518012_69b5bcbc6af89_Xiaomi Watch S1 Smartwatch.webp",70,XIA-SMT-063,199,179,2026-03-08,2026-03-29,featured,1,1,"<b>Xiaomi Watch S1 Smartwatch</b><p>Elegant smartwatch with advanced fitness tracking and long battery life.</p>","<b>Xiaomi Watch S1 Smartwatch</b><p>This smartwatch supports heart monitoring, sleep tracking, and sports modes for active users.</p>","Xiaomi Watch S1 Smartwatch","Shop Xiaomi Watch S1 with stylish design and strong fitness tracking.","2026-03-14 13:53:52"
223,"Xiaomi Watch 2 Pro Smartwatch",Xiaomi,Electronics,"Smart Watch",xiaomi-watch-2-pro-smartwatch,"uploads/2026-03-14_1773518186_69b5bd6a543fa_Xiaomi Watch 2 Pro Smartwatch.webp",60,XIA-SMT-065,279,249,2026-03-08,2026-03-29,featured,1,1,"<b>Xiaomi Watch 2 Pro Smartwatch</b><p>Premium smartwatch with powerful performance and modern design.</p>","<b>Xiaomi Watch 2 Pro Smartwatch</b><p>This smartwatch delivers smooth performance, accurate fitness tracking, and stylish design.</p>","Xiaomi Watch 2 Pro Smartwatch","Shop Xiaomi Watch 2 Pro for advanced smartwatch performance.","2026-03-14 13:53:52"
224,"Xiaomi Mi Watch Smartwatch",Xiaomi,Electronics,"Smart Watch",xiaomi-mi-watch-smartwatch,"uploads/2026-03-14_1773518219_69b5bd8b4418e_Xiaomi Mi Watch Smartwatch.jpg",85,XIA-SMT-066,149,129,2026-03-08,2026-03-29,top,1,1,"<b>Xiaomi Mi Watch Smartwatch</b><p>Affordable smartwatch designed for daily activity tracking.</p>","<b>Xiaomi Mi Watch Smartwatch</b><p>This smartwatch provides essential fitness tracking features and long battery life.</p>","Xiaomi Mi Watch Smartwatch","Buy Xiaomi Mi Watch for simple fitness monitoring.","2026-03-14 13:53:52"
225,"Xiaomi Redmi Watch 4 Smartwatch",Xiaomi,Electronics,"Smart Watch",xiaomi-redmi-watch-4-smartwatch,"uploads/2026-03-14_1773518244_69b5bda47c182_Xiaomi Redmi Watch 4 Smartwatch.jpg",90,XIA-SMT-067,129,109,2026-03-08,2026-03-29,top,1,1,"<b>Xiaomi Redmi Watch 4 Smartwatch</b><p>Budget friendly smartwatch with modern design and basic smart features.</p>","<b>Xiaomi Redmi Watch 4 Smartwatch</b><p>This smartwatch offers step tracking, notifications, and health monitoring at an affordable price.</p>","Xiaomi Redmi Watch 4 Smartwatch","Shop Xiaomi Redmi Watch 4 with affordable smartwatch features.","2026-03-14 13:53:52"
241,"Sony God of War PS2 Chains of Olympus Disc (2008)",Sony,Electronics,"Game Disc",sony-god-of-war-ps2-chains-of-olympus-disc-2008,"uploads/2026-03-14_1773518769_69b5bfb1ab7ea_Sony God of War PS2 Chains of Olympus Disc (2008)  .jpg",95,SON-GME-GOW-068,39,32,2026-03-08,2026-03-29,featured,1,1,"<b>God of War Chains of Olympus PS2 Disc</b><p>Classic action adventure game disc featuring the legendary Spartan warrior Kratos.</p>","<b>God of War Chains of Olympus PS2 Game Disc</b><p>This game disc delivers a story driven action experience set in Greek mythology. Players control Kratos as he battles mythological creatures and powerful gods in an intense combat system.</p><p>A collectible disc for fans of the God of War series and classic PlayStation titles.</p>","Sony God of War PS4 Standard Edition Game Disc","Shop Sony God of War PS4 Standard Edition Game Disc with cinematic action and story driven gameplay.","2026-03-14 14:19:12"
242,"Sony God of War PSP Ghost of Sparta Disc (2010)",Sony,Electronics,"Game Disc",sony-god-of-war-psp-ghost-of-sparta-disc-2010,"uploads/2026-03-14_1773518716_69b5bf7c39415_5. God of War- Ghost of Sparta (2010) .jpg",70,SON-GME-GOW-069,69,58,2026-03-08,2026-03-29,best,1,1,"<b>God of War Ghost of Sparta PSP Disc</b><p>Epic action adventure game featuring Kratos and his journey through Greek mythology.</p>","<b>God of War Ghost of Sparta PSP Game Disc</b><p>This PlayStation Portable game continues the legendary journey of Kratos with cinematic storytelling and brutal combat mechanics. Players explore mythological locations while defeating powerful enemies and bosses.</p><p>A must have game disc for God of War collectors and fans of portable PlayStation titles.</p>","Sony God of War PS4 Collector Edition Game Disc","Buy Sony God of War PS4 Collector Edition Game Disc with premium collector appeal and action adventure gameplay.","2026-03-14 14:19:12"
243,"Sony God of War 2 (2007) Disc",Sony,Electronics,"Game Disc",sony-god-of-war-2-2007-disc,"uploads/2026-03-14_1773518927_69b5c04f00435_7. God of War 2 (2007) .jpg",82,SON-GME-GOW-070,59,49,2026-03-08,2026-03-29,top,1,1,"<b>God of War 2 Game Disc</b><p>Legendary PlayStation action game featuring intense battles and mythological storytelling.</p>","<b>God of War II Game Disc</b><p>This iconic sequel expands the story of Kratos with larger battles, powerful bosses, and cinematic gameplay. The game blends puzzle solving, exploration, and intense combat.</p><p>A classic PlayStation game disc valued by collectors and long time fans of the series.</p>","Sony God of War PS4 Deluxe Edition Game Disc","Shop Sony God of War PS4 Deluxe Edition Game Disc with cinematic combat and premium series presentation.","2026-03-14 14:19:12"
244,"Sony God of War 3 PS4 Hits Edition Game Disc",Sony,Electronics,"Game Disc",sony-god-of-war-3-ps4-hits-edition-game-disc,"uploads/2026-03-14_1773519002_69b5c09a83fcf_8. God of War 3 (2010) .jpg",88,SON-GME-GOW-071,29,24,2026-03-08,2026-03-29,featured,1,1,"<b>God of War 3 PS4 Hits Edition Disc</b><p>Remastered action adventure game with stunning visuals and legendary combat.</p>","<b>God of War 3 PS4 Hits Edition Game Disc</b><p>This remastered version of God of War III brings improved graphics and smoother gameplay to PlayStation 4. Players experience the epic final battle between Kratos and the Greek gods.</p><p>A great collectible disc for action game enthusiasts and God of War fans.</p>","Sony God of War PS4 Hits Edition Game Disc","Buy Sony God of War PS4 Hits Edition Game Disc with acclaimed action adventure gameplay and accessible value.","2026-03-14 14:19:12"
248,"Sony Attack on Titan 2 Final Battle Game Disc",Sony,Electronics,"Game Disc",sony-attack-on-titan-2-final-battle-game-disc,"uploads/2026-03-14_1773519188_69b5c154b72ef_Sony Attack on Titan 2 Final Battle Game Disc.jpg",72,SON-GME-AOT-075,49,42,2026-03-08,2026-03-29,featured,1,1,"<b>Attack on Titan 2 Final Battle Game Disc</b><p>Anime action game disc with fast movement, combat, and dramatic story themes.</p>","<b>Sony Attack on Titan 2 Final Battle Game Disc</b><p>This game disc is designed for players who enjoy anime inspired action, fast paced movement, and character driven battles. It offers strong appeal to fans of action games and manga or anime themed titles.</p><p>A distinctive PlayStation game disc for anime game collections.</p>","Sony Attack on Titan 2 Final Battle Game Disc","Buy Sony Attack on Titan 2 Final Battle Game Disc with anime action gameplay and fast paced combat.","2026-03-14 14:19:12"
249,"Sony Battlefield 1 Revolution Game Disc",Sony,Electronics,"Game Disc",sony-battlefield-1-revolution-game-disc,"uploads/2026-03-14_1773519213_69b5c16daec4e_Sony Battlefield 1 Revolution Game Disc.jpg",78,SON-GME-BTF-076,29,24,2026-03-08,2026-03-29,top,1,1,"<b>Battlefield 1 Revolution Game Disc</b><p>Large scale shooter game disc focused on warfare, tactical combat, and multiplayer action.</p>","<b>Sony Battlefield 1 Revolution Game Disc</b><p>This Battlefield title is suitable for players who enjoy military shooter gameplay, large battle environments, and first person action on PlayStation. It offers strong value for fans of competitive and cinematic war themed games.</p><p>A reliable disc for shooter game libraries.</p>","Sony Battlefield 1 Revolution Game Disc","Shop Sony Battlefield 1 Revolution Game Disc with large scale shooter action and military gameplay.","2026-03-14 14:19:12"
250,"Sony Battlefield V Definitive Edition Game Disc",Sony,Electronics,"Game Disc",sony-battlefield-v-definitive-edition-game-disc,"uploads/2026-03-14_1773519263_69b5c19f1b1fd_Sony Battlefield 2042 PS5 Game Disc.jpg",74,SON-GME-BTF-077,34,28,2026-03-08,2026-03-29,featured,1,1,"<b>Battlefield V Definitive Edition Game Disc</b><p>War themed shooter game disc built for tactical combat and multiplayer battles.</p>","<b>Sony Battlefield V Definitive Edition Game Disc</b><p>This game disc offers Battlefield style shooter gameplay with large conflict settings, tactical movement, and military atmosphere. It is suitable for players who want a competitive and action heavy PlayStation shooter experience.</p><p>A strong addition to any shooter focused collection.</p>","Sony Battlefield V Definitive Edition Game Disc","Buy Sony Battlefield V Definitive Edition Game Disc with tactical shooter gameplay and multiplayer action.","2026-03-14 14:19:12"
252,"Sony Battlefield 4 Premium Edition Game Disc",Sony,Electronics,"Game Disc",sony-battlefield-4-premium-edition-game-disc,"uploads/2026-03-14_1773519290_69b5c1ba8c13f_Sony Battlefield 4 Premium Edition Game Disc.jpeg",68,SON-GME-BTF-079,24,19,2026-03-08,2026-03-29,top,1,1,"<b>Battlefield 4 Premium Edition Game Disc</b><p>Military shooter game disc with tactical action and premium edition appeal.</p>","<b>Sony Battlefield 4 Premium Edition Game Disc</b><p>This Battlefield disc provides a classic first person shooter experience with military theme, vehicle combat, and multiplayer appeal. It is suitable for players who want a well known console war game in their collection.</p><p>A dependable shooter title for PlayStation users.</p>","Sony Battlefield 4 Premium Edition Game Disc","Buy Sony Battlefield 4 Premium Edition Game Disc with tactical military action and classic shooter gameplay.","2026-03-14 14:19:12"
253,"Sony Battlefield Hardline Deluxe Edition Game Disc",Sony,Electronics,"Game Disc",sony-battlefield-hardline-deluxe-edition-game-disc,"uploads/2026-03-14_1773519310_69b5c1ce17a94_Sony Battlefield Hardline Deluxe Edition Game Disc.jpg",62,SON-GME-BTF-080,21,17,2026-03-08,2026-03-29,featured,1,1,"<b>Battlefield Hardline Deluxe Edition Game Disc</b><p>Action shooter game disc with urban combat and police themed gameplay.</p>","<b>Sony Battlefield Hardline Deluxe Edition Game Disc</b><p>This Battlefield title introduces a different combat setting focused on urban conflict and fast paced action. It is suitable for players who want shooter variety while staying within the Battlefield series.</p><p>A useful PlayStation disc for series diversity.</p>","Sony Battlefield Hardline Deluxe Edition Game Disc","Shop Sony Battlefield Hardline Deluxe Edition Game Disc with fast paced urban shooter gameplay.","2026-03-14 14:19:12"
254,"Sony Ghost of Tsushima Director Cut Game Disc",Sony,Electronics,"Game Disc",sony-ghost-of-tsushima-director-cut-game-disc,"uploads/2026-03-14_1773519340_69b5c1ec7a31d_Sony Ghost of Tsushima Director Cut Game Disc.jpg",84,SON-GME-RND-081,49,42,2026-03-08,2026-03-29,best,1,1,"<b>Ghost of Tsushima Director Cut Game Disc</b><p>Story rich action adventure game disc with cinematic sword combat and open world exploration.</p>","<b>Sony Ghost of Tsushima Director Cut Game Disc</b><p>This PlayStation action title is suitable for players who enjoy immersive world design, strong story presentation, and polished single player gameplay. It offers a different style from shooter titles while still fitting a premium game disc collection.</p><p>A standout title for adventure focused players.</p>","Sony Ghost of Tsushima Director Cut Game Disc","Buy Sony Ghost of Tsushima Director Cut Game Disc with cinematic adventure gameplay and strong story presentation.","2026-03-14 14:19:12"
255,"Sony The Last of Us Part I Game Disc",Sony,Electronics,"Game Disc",sony-the-last-of-us-part-i-game-disc,"uploads/2026-03-14_1773519366_69b5c20688413_Sony The Last of Us Part I Game Disc.webp",80,SON-GME-RND-082,59,49,2026-03-08,2026-03-29,featured,1,1,"<b>The Last of Us Part I Game Disc</b><p>Story driven action game disc focused on survival, exploration, and emotional narrative.</p>","<b>Sony The Last of Us Part I Game Disc</b><p>This PlayStation title offers a strong narrative experience with survival gameplay, cinematic design, and widely recognized storytelling. It is suitable for players who value single player quality and polished adventure presentation.</p><p>A valuable game disc for premium PlayStation libraries.</p>","Sony The Last of Us Part I Game Disc","Shop Sony The Last of Us Part I Game Disc with emotional story driven gameplay and cinematic action.","2026-03-14 14:19:12"
256,"Apple MacBook Air M1 Laptop",Apple,"Computers & Laptops",Laptop,apple-macbook-air-m1-laptop,"uploads/2026-03-14_1773519390_69b5c21ecf943_Apple MacBook Air M1 Laptop.jpg",55,APL-LPT-083,899,829,2026-03-08,2026-03-29,featured,1,1,"<b>Apple MacBook Air M1 Laptop</b><p>Lightweight laptop designed for smooth daily productivity and long battery life.</p>","<b>Apple MacBook Air M1 Laptop</b><p>This laptop offers a compact design, quiet operation, and efficient Apple silicon performance for study, office work, coding, and everyday creative tasks. It is a practical option for users who want portability and stable performance.</p><p>A strong entry MacBook for modern daily computing.</p>","Apple MacBook Air M1 Laptop","Shop Apple MacBook Air M1 Laptop with lightweight design and efficient everyday performance.","2026-03-14 14:31:06"
257,"Apple MacBook Air M2 Laptop",Apple,"Computers & Laptops",Laptop,apple-macbook-air-m2-laptop,"uploads/2026-03-14_1773519416_69b5c2383ab9c_Apple MacBook Air M2 Laptop.jpg",50,APL-LPT-084,1099,1019,2026-03-08,2026-03-29,best,1,1,"<b>Apple MacBook Air M2 Laptop</b><p>Modern Apple laptop designed for portability, productivity, and creative everyday use.</p>","<b>Apple MacBook Air M2 Laptop</b><p>This laptop delivers strong Apple silicon performance in a thin and lightweight design suitable for students, developers, and professionals. It supports multitasking, content creation, and reliable daily computing with excellent battery efficiency.</p><p>A premium ultraportable MacBook for everyday workflows.</p>","Apple MacBook Air M2 Laptop","Buy Apple MacBook Air M2 Laptop with premium portability and strong Apple silicon performance.","2026-03-14 14:31:06"
258,"Apple MacBook Air M3 Laptop",Apple,"Computers & Laptops",Laptop,apple-macbook-air-m3-laptop,"uploads/2026-03-14_1773519461_69b5c2657bf1c_Apple MacBook Air M3 Laptop.jpg",45,APL-LPT-085,1299,1219,2026-03-08,2026-03-29,best,1,1,"<b>Apple MacBook Air M3 Laptop</b><p>Powerful thin laptop built for fast multitasking and modern daily productivity.</p>","<b>Apple MacBook Air M3 Laptop</b><p>This MacBook Air combines a slim design with newer Apple silicon performance for office tasks, coding, study, media work, and general productivity. It is suitable for customers who want a lightweight premium laptop with smooth efficiency.</p><p>A versatile Apple laptop for work and everyday digital tasks.</p>","Apple MacBook Air M3 Laptop","Shop Apple MacBook Air M3 Laptop with modern Apple silicon power and lightweight design.","2026-03-14 14:31:06"
259,"Apple MacBook Pro 14 Inch M3 Laptop",Apple,"Computers & Laptops",Laptop,apple-macbook-pro-14-inch-m3-laptop,"uploads/2026-03-14_1773519484_69b5c27c69c1b_Apple MacBook Pro 14 Inch M3 Laptop.jpg",35,APL-LPT-086,1799,1699,2026-03-08,2026-03-29,featured,1,1,"<b>Apple MacBook Pro 14 Inch M3 Laptop</b><p>Professional laptop designed for advanced productivity and creative workflows.</p>","<b>Apple MacBook Pro 14 Inch M3 Laptop</b><p>This laptop is suitable for users who need stronger performance for editing, design, development, and demanding daily workloads. It offers a premium display, fast Apple silicon processing, and practical portability.</p><p>A strong MacBook Pro option for professional users and creators.</p>","Apple MacBook Pro 14 Inch M3 Laptop","Buy Apple MacBook Pro 14 Inch M3 Laptop with pro level performance and premium display quality.","2026-03-14 14:31:06"
